Date,Departure Airport,Arrival Airport,Flight Number,Flight Time,STD,ATD,STA,Status,StatusText,StatusTime,Callsign,AIRCRAFT,TYPE CODE,MODE S,AIRLINE,Code,OPERATOR,Code2
13 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ701,5:44,09:20 AM,09:54 AM,03:30 PM,Landed 03:37 PM,Landed,03:37 PM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Seoul (ICN),XJ700,4:50,02:30 AM,02:42 AM,08:05 AM,Landed 07:33 AM,Landed,07:33 AM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ613,6:28,07:55 AM,08:00 AM,02:25 PM,Landed 02:27 PM,Landed,02:27 PM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ612,4:52,01:10 AM,01:54 AM,06:40 AM,Landed 06:46 AM,Landed,06:46 AM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ701,5:47,09:20 AM,09:42 AM,03:30 PM,Landed 03:29 PM,Landed,03:29 PM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Bangkok (DMK),Seoul (ICN),XJ700,4:50,02:30 AM,02:50 AM,08:05 AM,Landed 07:40 AM,Landed,07:40 AM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ613,6:43,07:55 AM,08:36 AM,02:25 PM,Landed 03:19 PM,Landed,03:19 PM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ612,4:52,01:10 AM,02:15 AM,06:40 AM,Landed 07:07 AM,Landed,07:07 AM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ613,6:26,07:55 AM,09:27 AM,02:25 PM,Landed 03:53 PM,Landed,03:53 PM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ612,5:00,01:10 AM,01:46 AM,06:40 AM,Landed 06:46 AM,Landed,06:46 AM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ613,6:23,07:55 AM,07:54 AM,02:25 PM,Landed 02:17 PM,Landed,02:17 PM,HS-XTC,Airbus A330-343,A333,886283,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ613,—,07:55 AM,10:59 AM,02:25 PM,Delayed 05:05 PM,Delayed,05:05 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ612,4:53,01:10 AM,04:09 AM,06:40 AM,Landed 09:02 AM,Landed,09:02 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ607,7:07,07:15 PM,07:27 PM,02:40 AM,Landed 02:34 AM,Landed,02:34 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ606,5:20,11:55 AM,12:21 PM,06:00 PM,Landed 05:41 PM,Landed,05:41 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ607,7:03,07:15 PM,07:18 PM,02:40 AM,Landed 02:21 AM,Landed,02:21 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ606,5:22,11:55 AM,12:12 PM,06:00 PM,Landed 05:33 PM,Landed,05:33 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ607,7:00,07:15 PM,07:30 PM,02:40 AM,Landed 02:30 AM,Landed,02:30 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ606,5:13,11:55 AM,12:10 PM,06:00 PM,Landed 05:22 PM,Landed,05:22 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Harbin (HRB),Bangkok (DMK),XJ901,5:47,01:15 AM,01:12 AM,08:00 AM,Landed 06:59 AM,Landed,06:59 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Harbin (HRB),XJ900,5:36,06:00 PM,05:18 PM,12:00 AM,Landed 10:54 PM,Landed,10:54 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ613,6:11,07:55 AM,08:40 AM,02:25 PM,Landed 02:51 PM,Landed,02:51 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ612,5:04,01:10 AM,02:23 AM,06:40 AM,Landed 07:28 AM,Landed,07:28 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ709,5:44,02:30 PM,03:16 PM,08:40 PM,Landed 09:00 PM,Landed,09:00 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Bangkok (DMK),Seoul (ICN),XJ708,4:53,07:45 AM,08:02 AM,01:15 PM,Landed 12:55 PM,Landed,12:55 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ607,7:19,07:15 PM,07:27 PM,02:40 AM,Landed 02:46 AM,Landed,02:46 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ606,5:12,11:55 AM,12:09 PM,06:00 PM,Landed 05:22 PM,Landed,05:22 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ607,7:13,07:15 PM,07:33 PM,02:40 AM,Landed 02:46 AM,Landed,02:46 AM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ606,5:18,11:55 AM,12:23 PM,06:00 PM,Landed 05:40 PM,Landed,05:40 PM,HS-XTE,Airbus A330-343,A333,886285,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Shanghai (PVG),Bangkok (DMK),XJ761,—,05:50 AM,09:14 AM,10:35 AM,Delayed 01:26 PM,Delayed,01:26 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Bangkok (DMK),Shanghai (PVG),XJ760,3:42,12:15 AM,03:26 AM,04:30 AM,Landed 07:08 AM,Landed,07:08 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ611,6:16,07:00 PM,07:23 PM,01:30 AM,Landed 01:39 AM,Landed,01:39 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ610,5:00,12:00 PM,12:10 PM,05:30 PM,Landed 05:10 PM,Landed,05:10 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Shanghai (PVG),Bangkok (DMK),XJ761,4:20,05:50 AM,06:05 AM,10:35 AM,Landed 10:26 AM,Landed,10:26 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Bangkok (DMK),Shanghai (PVG),XJ760,3:25,12:15 AM,12:39 AM,04:30 AM,Landed 04:04 AM,Landed,04:04 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Nagoya (NGO),Bangkok (DMK),XJ639,6:33,08:30 AM,08:34 AM,03:20 PM,Landed 03:06 PM,Landed,03:06 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Nagoya (NGO),XJ638,5:04,12:45 AM,12:59 AM,06:25 AM,Landed 06:04 AM,Landed,06:04 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Delhi (DEL),Bangkok (DMK),XJ231,3:33,06:35 PM,07:04 PM,10:45 PM,Landed 10:37 PM,Landed,10:37 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Delhi (DEL),XJ230,4:04,12:45 PM,12:52 PM,05:20 PM,Landed 04:56 PM,Landed,04:56 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Shanghai (PVG),Bangkok (DMK),XJ761,4:10,05:50 AM,05:59 AM,10:35 AM,Landed 10:09 AM,Landed,10:09 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Shanghai (PVG),XJ760,3:47,12:15 AM,12:29 AM,04:30 AM,Landed 04:16 AM,Landed,04:16 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ603,7:19,10:10 AM,10:31 AM,05:35 PM,Landed 05:50 PM,Landed,05:50 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ602,5:18,02:40 AM,03:13 AM,08:45 AM,Landed 08:31 AM,Landed,08:31 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Sydney (SYD),Bangkok (DMK),XJ383,9:22,04:20 AM,05:35 AM,02:15 PM,Landed 02:57 PM,Landed,02:57 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Bangkok (DMK),Sydney (SYD),XJ382,9:43,05:15 PM,06:06 PM,02:50 AM,Landed 03:50 AM,Landed,03:50 AM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
07 Jan 2025,Sydney (SYD),Bangkok (DMK),XJ383,9:08,04:20 AM,06:56 AM,02:15 PM,Landed 04:04 PM,Landed,04:04 PM,HS-XTG,Airbus A330-343,A333,886287,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Delhi (DEL),Bangkok (DMK),XJ231,—,06:35 PM,N/A,10:45 PM,Estimated departure 06:35 PM,Estimated departure,06:35 PM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Bangkok (DMK),Delhi (DEL),XJ230,—,12:45 PM,N/A,05:20 PM,Scheduled N/A,Scheduled,N/A,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Sydney (SYD),Bangkok (DMK),XJ389,10:05,05:50 PM,06:40 PM,03:45 AM,Landed 04:45 AM,Landed,04:45 AM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Bangkok (DMK),Sydney (SYD),XJ388,9:12,07:00 AM,08:04 AM,04:20 PM,Landed 05:16 PM,Landed,05:16 PM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Sydney (SYD),Bangkok (DMK),XJ383,9:03,04:20 AM,04:54 AM,02:15 PM,Landed 01:57 PM,Landed,01:57 PM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Sydney (SYD),XJ382,9:33,05:15 PM,05:44 PM,02:50 AM,Landed 03:18 AM,Landed,03:18 AM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Sydney (SYD),Bangkok (DMK),XJ389,9:02,05:50 PM,06:25 PM,03:45 AM,Landed 03:27 AM,Landed,03:27 AM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Sydney (SYD),XJ388,9:21,07:00 AM,07:30 AM,04:20 PM,Landed 04:51 PM,Landed,04:51 PM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Sydney (SYD),Bangkok (DMK),XJ389,9:01,05:50 PM,06:40 PM,03:45 AM,Landed 03:42 AM,Landed,03:42 AM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Bangkok (DMK),Sydney (SYD),XJ388,9:27,07:00 AM,07:26 AM,04:20 PM,Landed 04:53 PM,Landed,04:53 PM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ611,6:24,07:00 PM,07:03 PM,01:30 AM,Landed 01:27 AM,Landed,01:27 AM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ610,5:00,12:00 PM,12:25 PM,05:30 PM,Landed 05:25 PM,Landed,05:25 PM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Shanghai (PVG),Bangkok (DMK),XJ761,4:24,05:50 AM,06:11 AM,10:35 AM,Landed 10:34 AM,Landed,10:34 AM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Bangkok (DMK),Shanghai (PVG),XJ760,3:38,12:15 AM,12:20 AM,04:30 AM,Landed 03:58 AM,Landed,03:58 AM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ701,5:59,11:50 AM,12:01 PM,06:00 PM,Landed 06:00 PM,Landed,06:00 PM,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ701,—,09:20 AM,N/A,06:00 PM,Unknown N/A,Unknown,N/A,HS-XTH,Airbus A330-343,A333,886288,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ701,—,11:50 AM,N/A,06:00 PM,Estimated departure 11:50 AM,Estimated departure,11:50 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Bangkok (DMK),Seoul (ICN),XJ700,4:51,05:00 AM,05:11 AM,10:35 AM,Landed 10:01 AM,Landed,10:01 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ603,7:19,10:10 AM,10:34 AM,05:35 PM,Landed 05:53 PM,Landed,05:53 PM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ602,5:21,02:40 AM,02:49 AM,08:45 AM,Landed 08:10 AM,Landed,08:10 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ611,6:09,07:00 PM,07:06 PM,01:30 AM,Landed 01:15 AM,Landed,01:15 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ610,4:59,12:00 PM,12:16 PM,05:30 PM,Landed 05:15 PM,Landed,05:15 PM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Shanghai (PVG),Bangkok (DMK),XJ761,4:09,05:50 AM,06:08 AM,10:35 AM,Landed 10:17 AM,Landed,10:17 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Shanghai (PVG),XJ760,3:26,12:15 AM,12:35 AM,04:30 AM,Landed 04:01 AM,Landed,04:01 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ701,5:45,09:20 AM,10:01 AM,03:30 PM,Landed 03:46 PM,Landed,03:46 PM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Seoul (ICN),XJ700,4:49,02:30 AM,02:47 AM,08:05 AM,Landed 07:36 AM,Landed,07:36 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ611,6:21,07:00 PM,07:05 PM,01:30 AM,Landed 01:25 AM,Landed,01:25 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ610,4:56,12:00 PM,12:11 PM,05:30 PM,Landed 05:07 PM,Landed,05:07 PM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Shanghai (PVG),Bangkok (DMK),XJ761,4:16,05:50 AM,06:02 AM,10:35 AM,Landed 10:17 AM,Landed,10:17 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Bangkok (DMK),Shanghai (PVG),XJ760,3:42,12:15 AM,12:19 AM,04:30 AM,Landed 04:02 AM,Landed,04:02 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Seoul (ICN),Bangkok (DMK),XJ701,5:49,09:20 AM,09:43 AM,03:30 PM,Landed 03:32 PM,Landed,03:32 PM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Bangkok (DMK),Seoul (ICN),XJ700,4:47,02:30 AM,02:47 AM,08:05 AM,Landed 07:34 AM,Landed,07:34 AM,HS-XTI,Airbus A330-343,A333,886289,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
16 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,—,07:15 AM,N/A,02:40 PM,Estimated departure 07:15 AM,Estimated departure,07:15 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,—,11:55 PM,N/A,06:00 AM,Scheduled N/A,Scheduled,N/A,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,—,07:15 AM,07:32 AM,02:40 PM,Estimated 02:51 PM,Estimated,02:51 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,5:14,11:55 PM,12:20 AM,06:00 AM,Landed 05:35 AM,Landed,05:35 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
14 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,7:04,07:15 AM,07:29 AM,02:40 PM,Landed 02:33 PM,Landed,02:33 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,5:21,11:55 PM,12:32 AM,06:00 AM,Landed 05:53 AM,Landed,05:53 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,7:06,07:15 AM,07:38 AM,02:40 PM,Landed 02:45 PM,Landed,02:45 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,5:16,11:55 PM,12:52 AM,06:00 AM,Landed 06:08 AM,Landed,06:08 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,7:21,07:15 AM,07:33 AM,02:40 PM,Landed 02:54 PM,Landed,02:54 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,5:08,11:55 PM,12:34 AM,06:00 AM,Landed 05:41 AM,Landed,05:41 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,7:01,07:15 AM,07:39 AM,02:40 PM,Landed 02:40 PM,Landed,02:40 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,5:22,11:55 PM,12:13 AM,06:00 AM,Landed 05:34 AM,Landed,05:34 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,7:16,07:15 AM,07:34 AM,02:40 PM,Landed 02:49 PM,Landed,02:49 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,5:10,11:55 PM,12:33 AM,06:00 AM,Landed 05:44 AM,Landed,05:44 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
09 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,7:26,07:15 AM,07:31 AM,02:40 PM,Landed 02:56 PM,Landed,02:56 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ600,5:17,11:55 PM,12:16 AM,06:00 AM,Landed 05:33 AM,Landed,05:33 AM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
08 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ601,7:09,07:15 AM,07:47 AM,02:40 PM,Landed 02:56 PM,Landed,02:56 PM,HS-XTN,Airbus A330-343,A333,88628E,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ611,—,07:00 PM,N/A,01:30 AM,Estimated departure 07:00 PM,Estimated departure,07:00 PM,HS-XTO,Airbus A330-343,A333,88628F,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
15 Jan 2025,Bangkok (DMK),Osaka (KIX),XJ610,—,12:00 PM,N/A,05:30 PM,Scheduled N/A,Scheduled,N/A,HS-XTO,Airbus A330-343,A333,88628F,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
13 Jan 2025,Tokyo (NRT),Bangkok (DMK),XJ603,7:06,10:10 AM,10:24 AM,05:35 PM,Landed 05:30 PM,Landed,05:30 PM,HS-XTO,Airbus A330-343,A333,88628F,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Bangkok (DMK),Tokyo (NRT),XJ602,5:26,02:40 AM,02:52 AM,08:45 AM,Landed 08:18 AM,Landed,08:18 AM,HS-XTO,Airbus A330-343,A333,88628F,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
12 Jan 2025,Nagoya (NGO),Bangkok (DMK),XJ639,6:38,08:30 AM,08:35 AM,03:20 PM,Landed 03:12 PM,Landed,03:12 PM,HS-XTO,Airbus A330-343,A333,88628F,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
11 Jan 2025,Bangkok (DMK),Nagoya (NGO),XJ638,4:56,12:45 AM,01:01 AM,06:25 AM,Landed 05:57 AM,Landed,05:57 AM,HS-XTO,Airbus A330-343,A333,88628F,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
10 Jan 2025,Osaka (KIX),Bangkok (DMK),XJ611,6:14,07:00 PM,07:09 PM,01:30 AM,Landed 01:23 AM,Landed,01:23 AM,HS-XTO,Airbus A330-343,A333,88628F,AirAsia X,D7 / XAX,Thai AirAsia X,XJ / TAX
